Year,Month,Cbs district,Name,Residential Area Type,Total Population,Gender Ratio,Total jobseekers,Academic,Unemployed job seekers,Estimated unemployed rate in city
2011,8,תל אביב,אור יהודה,מועצה מקומית,17687,0.683363148,941,44,931,0.0532
2011,8,תל אביב,אזור,מועצה מקומית,5902,1.073170732,170,20,169,0.0288
2011,8,תל אביב,בני ברק,עיר,46937,0.655957944,2835,142,2818,0.0604
2011,8,תל אביב,בת ים,עיר,70750,0.808306709,3396,467,3339,0.048
2011,8,תל אביב,גבעתיים,עיר,27480,0.664319249,709,270,704,0.0258
2011,8,תל אביב,הרצלייה,עיר,46188,0.717987805,1127,334,1105,0.0244
2011,8,תל אביב,חולון,עיר,93944,0.799648506,3072,506,3014,0.0327
2011,8,תל אביב,קריית אונו,מועצה מקומית,16225,0.654761905,417,137,415,0.0257
2011,8,תל אביב,רמת גן,עיר,71710,0.760904685,2180,645,2163,0.0304
2011,8,תל אביב,רמת השרון,עיר,20528,0.714859438,427,147,425,0.0208
2011,8,תל אביב,תל אביב -יפו,מטרופולין,231622,0.958104738,7852,2304,7790,0.0339
2011,9,אזור יהודה והשומרון,אורנית,מועצה מקומית,3782,0.74,87,38,86,0.023
2011,9,אזור יהודה והשומרון,אלפי מנשה,מועצה מקומית,4020,0.860465116,80,25,80,0.0199
2011,9,אזור יהודה והשומרון,אלקנה,יישוב כפרי,1698,0.894736842,36,18,36,0.0212
2011,9,אזור יהודה והשומרון,אפרתה,מועצה מקומית,3525,1.2,55,26,55,0.0156
2011,9,אזור יהודה והשומרון,אריאל,מועצה מקומית,10000,0.934010152,381,87,378,0.0381
2011,9,אזור יהודה והשומרון,בית אל,מועצה מקומית,2130,1.333333333,49,11,49,0.023
2011,9,אזור יהודה והשומרון,בית אריה,מועצה מקומית,2113,0.806451613,56,9,56,0.0265
2011,9,אזור יהודה והשומרון,ביתר עילית,מועצה מקומית,8574,0.812977099,475,14,468,0.0554
2011,9,אזור יהודה והשומרון,גבעת זאב,מועצה מקומית,6032,0.916666667,184,25,184,0.0305
2011,9,אזור יהודה והשומרון,הר אדר,יישוב כפרי,1715,0.611111111,29,16,29,0.0169
2011,9,אזור יהודה והשומרון,מודיעין עילית,מועצה מקומית,10544,0.489878543,368,20,364,0.0349
2011,9,אזור יהודה והשומרון,מעלה אדומים,מועצה מקומית,17746,0.671087533,630,86,626,0.0355
2011,9,אזור יהודה והשומרון,עמנואל,יישוב כפרי,924,1.028571429,71,3,71,0.0768
2011,9,אזור יהודה והשומרון,קדומים,יישוב כפרי,1604,0.578947368,30,9,30,0.0187
2011,9,אזור יהודה והשומרון,קריית ארבע,מועצה מקומית,2789,1.120689655,123,23,123,0.0441
2011,9,אזור יהודה והשומרון,קרני שומרון,מועצה מקומית,3247,1.054054054,76,20,76,0.0234
2011,9,הדרום,אופקים,מועצה מקומית,11333,0.646441074,1411,113,1402,0.1245
2011,9,הדרום,אילת,עיר,30930,0.75,1330,92,1311,0.043
2011,9,הדרום,אשדוד,עיר,100379,0.648157013,6886,824,6832,0.0686
2011,9,הדרום,אשקלון,עיר,59409,0.627163281,4325,662,4216,0.0728
2011,9,הדרום,באר שבע,עיר,94343,0.713914481,7255,997,7203,0.0769
2011,9,הדרום,דימונה,מועצה מקומית,17773,0.737880033,2115,140,2083,0.119
2011,9,הדרום,חורה,מועצה מקומית,3057,0.735849057,736,1,735,0.2407
2011,9,הדרום,ירוחם,מועצה מקומית,4219,0.88,470,21,463,0.1114
2011,9,הדרום,כסיפה,מועצה מקומית,3756,0.722891566,1001,4,999,0.2665
2011,9,הדרום,להבים,מועצה מקומית,3046,0.695652174,39,20,39,0.0128
2011,9,הדרום,לקיה,מועצה מקומית,3229,0.761814745,932,5,930,0.2886
2011,9,הדרום,מיתר,מועצה מקומית,3750,0.6,72,25,71,0.0192
2011,9,הדרום,מצפה רמון,מועצה מקומית,2344,0.55483871,241,18,229,0.1028
2011,9,הדרום,נתיבות,מועצה מקומית,11777,0.632750397,1027,63,1019,0.0872
2011,9,הדרום,עומר,מועצה מקומית,3708,0.435897436,56,26,56,0.0151
2011,9,הדרום,ערד,מועצה מקומית,12421,0.734,867,176,854,0.0698
2011,9,הדרום,ערערה-בנגב,מועצה מקומית,3205,0.698080279,973,4,972,0.3035
2011,9,הדרום,קריית גת,עיר,24836,0.675257732,2275,200,2270,0.0916
2011,9,הדרום,קריית מלאכי,מועצה מקומית,10884,0.750362845,1206,33,1185,0.1108
2011,9,הדרום,רהט,מועצה מקומית,13947,0.597777778,2876,11,2876,0.2062
2011,9,הדרום,שגב-שלום,יישוב כפרי,1975,0.547945205,452,0,451,0.2288
2011,9,הדרום,שדרות,מועצה מקומית,11054,0.670347003,1059,61,1056,0.0958
2011,9,הדרום,תל שבע,מועצה מקומית,3869,0.86677116,1191,3,1190,0.3078
2011,9,המרכז,אבן יהודה,מועצה מקומית,5919,1.0625,132,46,132,0.0223
2011,9,המרכז,אליכין,יישוב כפרי,1633,0.838709677,57,6,55,0.0349
2011,9,המרכז,אלעד,מועצה מקומית,10588,0.730769231,360,16,357,0.034
2011,9,המרכז,באר יעקב,מועצה מקומית,7133,0.697674419,219,41,213,0.0307
2011,9,המרכז,בית דגן,מועצה מקומית,3258,1.06122449,101,16,101,0.031
2011,9,המרכז,"בני עי""ש",מועצה מקומית,3917,0.80952381,190,29,187,0.0485
2011,9,המרכז,גבעת שמואל,מועצה מקומית,10391,1.153153153,239,90,238,0.023
2011,9,המרכז,גדרה,מועצה מקומית,10214,0.649350649,381,77,374,0.0373
2011,9,המרכז,ג'לג'וליה,מועצה מקומית,2837,1,82,4,82,0.0289
2011,9,המרכז,גן יבנה,מועצה מקומית,9719,0.556053812,347,48,344,0.0357
2011,9,המרכז,גני תקווה,מועצה מקומית,6951,0.71,171,49,171,0.0246
2011,9,המרכז,הוד השרון,עיר,25125,0.778761062,603,223,598,0.024
2011,9,המרכז,זמר,מועצה מקומית,2408,0.490196078,152,7,152,0.0631
2011,9,המרכז,טייבה,מועצה מקומית,14790,0.709443099,2118,5,2104,0.1432
2011,9,המרכז,טירה,מועצה מקומית,8930,0.980769231,309,13,308,0.0346
2011,9,המרכז,יבנה,מועצה מקומית,17880,0.84893617,869,74,865,0.0486
2011,9,המרכז,יהוד,מועצה מקומית,15158,0.707792208,526,75,507,0.0347
2011,9,המרכז,כוכב יאיר,מועצה מקומית,5229,0.857142857,91,42,91,0.0174
2011,9,המרכז,כפר ברא,יישוב כפרי,1020,1.5,25,0,25,0.0245
2011,9,המרכז,כפר יונה,מועצה מקומית,9382,0.762430939,319,67,319,0.034
2011,9,המרכז,כפר סבא,עיר,46074,0.728682171,1115,349,1108,0.0242
2011,9,המרכז,כפר קאסם,מועצה מקומית,6518,0.87254902,191,3,190,0.0293
2011,9,המרכז,לוד,עיר,32759,0.744318182,2149,174,2142,0.0656
2011,9,המרכז,מודיעין-מכבים-רעות*,עיר,36951,0.751445087,909,377,899,0.0246
2011,9,המרכז,מזכרת בתיה,מועצה מקומית,5563,0.663157895,158,43,156,0.0284
2011,9,המרכז,נס ציונה,מועצה מקומית,19969,0.720744681,647,143,643,0.0324
2011,9,המרכז,נתניה,עיר,94089,0.783279221,4394,651,4350,0.0467
2011,9,המרכז,סביון*,יישוב כפרי,1621,0.714285714,12,7,12,0.0074
2011,9,המרכז,פרדסייה,מועצה מקומית,3385,0.829787234,86,14,86,0.0254
2011,9,המרכז,פתח תקווה,עיר,108781,0.755476084,3927,813,3895,0.0361
2011,9,המרכז,קדימה-צורן,מועצה מקומית,8576,0.728682171,223,65,222,0.026
2011,9,המרכז,קלנסווה,מועצה מקומית,7135,0.557627119,919,2,916,0.1288
2011,9,המרכז,קריית עקרון,מועצה מקומית,5333,0.882352941,256,22,255,0.048
2011,9,המרכז,ראש העין,עיר,20348,0.861702128,700,76,688,0.0344
2011,9,המרכז,ראשון לציון,עיר,126137,0.722403925,4213,876,4192,0.0334
2011,9,המרכז,רחובות,עיר,57852,0.719535783,2667,552,2622,0.0461
2011,9,המרכז,רמלה,עיר,32457,0.808917197,1704,101,1669,0.0525
2011,9,המרכז,רעננה,עיר,34792,0.882793017,755,305,752,0.0217
2011,9,המרכז,שוהם,מועצה מקומית,9605,0.717647059,146,67,145,0.0152
2011,9,המרכז,תל מונד,מועצה מקומית,5355,0.910447761,128,49,127,0.0239
2011,9,הצפון,אבו סנאן,מועצה מקומית,4809,0.561822126,720,5,716,0.1497
2011,9,הצפון,אכסאל,מועצה מקומית,4525,0.635514019,525,14,525,0.116
2011,9,הצפון,אעבלין,מועצה מקומית,4649,0.653116531,610,16,609,0.1312
2011,9,הצפון,בועיינה-נוג'ידאת,מועצה מקומית,3133,0.724137931,450,4,446,0.1436
2011,9,הצפון,בוקעאתא,מועצה מקומית,2347,0.553097345,351,7,343,0.1495
2011,9,הצפון,ביר אל-מכסור,מועצה מקומית,2987,0.566176471,426,8,426,0.1426
2011,9,הצפון,בית ג'ן,מועצה מקומית,4102,0.403508772,320,3,319,0.078
2011,9,הצפון,בית שאן,מועצה מקומית,9302,0.640384615,853,17,851,0.0917
2011,9,הצפון,בסמת טבעון,מועצה מקומית,2665,0.68627451,258,4,258,0.0968
2011,9,הצפון,בענה,מועצה מקומית,2770,0.639846743,428,2,428,0.1545
2011,9,הצפון,ג'דיידה-מכר,מועצה מקומית,7666,0.692307692,1452,8,1451,0.1894
2011,9,הצפון,ג'ולס,מועצה מקומית,2355,0.381944444,199,2,198,0.0845
2011,9,הצפון,ג'ש (גוש חלב),יישוב כפרי,1444,1.166666667,52,2,51,0.036
2011,9,הצפון,דבורייה,מועצה מקומית,3591,0.781659389,408,12,407,0.1136
2011,9,הצפון,דייר אל-אסד,מועצה מקומית,4082,0.683760684,394,7,394,0.0965
2011,9,הצפון,דייר חנא,מועצה מקומית,3890,0.724043716,631,7,631,0.1622
2011,9,הצפון,זרזיר,מועצה מקומית,2427,0.666666667,285,6,282,0.1174
2011,9,הצפון,חורפיש,מועצה מקומית,2089,0.617977528,144,6,143,0.0689
2011,9,הצפון,חצור הגלילית,מועצה מקומית,4405,0.556213018,263,7,257,0.0597
2011,9,הצפון,טבריה,עיר,21361,0.660583942,1820,117,1704,0.0852
2011,9,הצפון,טובא-זנגרייה,מועצה מקומית,2657,0.721649485,334,4,329,0.1257
2011,9,הצפון,טורעאן,מועצה מקומית,4517,0.585526316,482,9,480,0.1067
2011,9,הצפון,טמרה,מועצה מקומית,11573,0.680172414,1949,19,1942,0.1684
2011,9,הצפון,יאנוח-ג'ת,מועצה מקומית,2102,0.461538462,152,4,152,0.0723
2011,9,הצפון,יבנאל,יישוב כפרי,1418,1.854166667,137,8,128,0.0966
2011,9,הצפון,יפיע,מועצה מקומית,6436,0.729577465,614,15,612,0.0954
2011,9,הצפון,יקנעם עילית,מועצה מקומית,10174,0.800687285,524,92,524,0.0515
2011,9,הצפון,ירכא,מועצה מקומית,4492,0.673611111,482,3,482,0.1073
2011,9,הצפון,כאבול,מועצה מקומית,4037,0.635443038,646,12,644,0.16
2011,9,הצפון,כאוכב אבו אל-היג'א,יישוב כפרי,1407,0.658730159,209,6,209,0.1485
2011,9,הצפון,כסרא-סמיע,מועצה מקומית,2667,0.673913043,231,3,230,0.0866
2011,9,הצפון,כעביה-טבאש-חג'אג'רה,יישוב כפרי,1840,0.654867257,187,2,187,0.1016
2011,9,הצפון,כפר ורדים,מועצה מקומית,2906,0.829268293,75,32,75,0.0258
2011,9,הצפון,כפר יאסיף,מועצה מקומית,4234,0.702898551,470,4,470,0.111
2011,9,הצפון,כפר כמא,יישוב כפרי,1346,0.658536585,68,1,67,0.0505
2011,9,הצפון,כפר כנא,מועצה מקומית,7196,0.574314574,1091,21,1083,0.1516
2011,9,הצפון,כפר מנדא,מועצה מקומית,6006,0.821292776,958,12,949,0.1595
2011,9,הצפון,כפר תבור,יישוב כפרי,1672,0.545454545,51,15,51,0.0305
2011,9,הצפון,כרמיאל,עיר,25334,0.623518687,1781,367,1729,0.0703
2011,9,הצפון,מגאר,מועצה מקומית,7320,0.616470588,1374,28,1371,0.1877
2011,9,הצפון,מג'ד אל-כרום,מועצה מקומית,5187,0.698830409,581,10,581,0.112
2011,9,הצפון,מגדל העמק,מועצה מקומית,12941,0.717465753,1003,83,965,0.0775
2011,9,הצפון,מג'דל שמס,מועצה מקומית,3896,0.539792388,445,15,443,0.1142
2011,9,הצפון,מזרעה,יישוב כפרי,1599,0.575471698,167,2,166,0.1044
2011,9,הצפון,מסעדה,יישוב כפרי,1450,0.591666667,191,4,190,0.1317
2011,9,הצפון,מעיליא,יישוב כפרי,1368,1,42,5,42,0.0307
2011,9,הצפון,מעלות-תרשיחא,מועצה מקומית,11265,0.72952381,908,119,906,0.0806
2011,9,הצפון,משהד,מועצה מקומית,2589,0.520408163,298,2,296,0.1151
2011,9,הצפון,נהרייה,עיר,27899,0.788150808,1992,227,1977,0.0714
2011,9,הצפון,נחף,מועצה מקומית,4021,0.754166667,421,12,420,0.1047
2011,9,הצפון,נצרת,עיר,28984,0.697384067,2855,69,2838,0.0985
2011,9,הצפון,נצרת עילית,עיר,23968,0.742982456,1987,312,1880,0.0829
2011,9,הצפון,סאג'ור,יישוב כפרי,1408,0.696969697,112,0,111,0.0795
2011,9,הצפון,סח'נין,מועצה מקומית,11381,0.761601456,1936,38,1936,0.1701
2011,9,הצפון,ע'ג'ר,יישוב כפרי,830,0.547169811,82,3,82,0.0987
2011,9,הצפון,עיילבון,מועצה מקומית,2119,0.663551402,178,7,177,0.084
2011,9,הצפון,עילוט,מועצה מקומית,2297,0.616580311,312,4,312,0.1358
2011,9,הצפון,עין מאהל,מועצה מקומית,4283,0.83125,586,11,578,0.1368
2011,9,הצפון,עכו,עיר,24197,0.79218573,3165,161,3143,0.1308
2011,9,הצפון,עפולה,עיר,22481,0.650135257,1830,218,1773,0.0814
2011,9,הצפון,עראבה,מועצה מקומית,8058,0.643382353,1341,34,1340,0.1664
2011,9,הצפון,פסוטה,יישוב כפרי,1476,0.621621622,120,5,120,0.0813
2011,9,הצפון,פקיעין (בוקייעה),מועצה מקומית,2333,0.983870968,123,4,122,0.0527
2011,9,הצפון,צפת,מועצה מקומית,11411,0.919626168,1027,78,1021,0.09
2011,9,הצפון,קצרין,מועצה מקומית,3715,0.703389831,201,36,200,0.0541
2011,9,הצפון,קריית שמונה,מועצה מקומית,12356,0.731051345,708,66,697,0.0573
2011,9,הצפון,ראמה,מועצה מקומית,3204,0.725274725,314,4,314,0.098
2011,9,הצפון,ראש פינה,יישוב כפרי,1366,0.517241379,44,7,44,0.0322
2011,9,הצפון,ריינה,מועצה מקומית,5544,0.568421053,596,15,592,0.1075
2011,9,הצפון,רמת ישי,מועצה מקומית,3640,0.85106383,87,29,87,0.0239
2011,9,הצפון,שבלי - אום אל-גנם,מועצה מקומית,2129,0.696969697,224,4,223,0.1052
2011,9,הצפון,שלומי,מועצה מקומית,3287,0.619047619,238,13,235,0.0724
2011,9,הצפון,שעב,מועצה מקומית,2483,0.687969925,449,1,449,0.1808
2011,9,הצפון,שפרעם,מועצה מקומית,14693,0.602281989,1966,42,1960,0.1338
2011,9,חיפה,אום אל-פחם,מועצה מקומית,17051,0.669262483,3644,13,3640,0.2137
2011,9,חיפה,אור עקיבא,מועצה מקומית,9197,0.627840909,573,45,562,0.0623
2011,9,חיפה,בנימינה-גבעת עדה*,מועצה מקומית,6118,0.722222222,186,62,185,0.0304
2011,9,חיפה,"בסמ""ה",מועצה מקומית,3187,0.754385965,400,3,400,0.1255
2011,9,חיפה,ג'סר א-זרקא,מועצה מקומית,5137,1.457894737,467,0,462,0.0909
2011,9,חיפה,דאלית אל-כרמל,מועצה מקומית,6813,0.645390071,464,8,458,0.0681
2011,9,חיפה,זכרון יעקב,מועצה מקומית,9021,0.723577236,212,85,211,0.0235
2011,9,חיפה,חדרה,עיר,44712,0.655319149,2334,278,2292,0.0522
2011,9,חיפה,חיפה,מטרופולין,130695,0.7800437,7332,1426,7288,0.0561
2011,9,חיפה,חריש-קציר,יישוב כפרי,1634,1.125,17,2,17,0.0104
2011,9,חיפה,טירת כרמל,מועצה מקומית,9541,0.784313725,728,34,725,0.0763
2011,9,חיפה,כפר קרע,מועצה מקומית,6836,0.880829016,363,6,362,0.0531
2011,9,חיפה,מעלה עירון,מועצה מקומית,4768,0.624542125,887,2,887,0.186
2011,9,חיפה,נשר,מועצה מקומית,12160,0.815217391,501,90,498,0.0412
2011,9,חיפה,עספיא,מועצה מקומית,4748,0.793296089,321,8,320,0.0676
2011,9,חיפה,ערערה,מועצה מקומית,6630,0.553370787,553,9,553,0.0834
2011,9,חיפה,פוריידיס,מועצה מקומית,4696,0.932291667,371,7,370,0.079
2011,9,חיפה,פרדס חנה-כרכור,מועצה מקומית,16875,0.694560669,810,127,804,0.048
2011,9,חיפה,קריית אתא,עיר,26711,0.693838863,1787,150,1778,0.0669
2011,9,חיפה,קריית ביאליק,מועצה מקומית,19897,0.666666667,1160,129,1156,0.0583
2011,9,חיפה,קריית טבעון,מועצה מקומית,7633,0.762886598,171,68,168,0.0224
2011,9,חיפה,קריית ים,מועצה מקומית,19840,0.773026316,1617,164,1612,0.0815
2011,9,חיפה,קריית מוצקין,עיר,20869,0.602225313,1152,185,1143,0.0552
2011,9,חיפה,רכסים,מועצה מקומית,2710,0.626262626,161,11,161,0.0594
2011,9,ירושלים,אבו גוש,מועצה מקומית,2414,0.952755906,248,7,247,0.1027
2011,9,ירושלים,בית שמש,עיר,24950,0.66005291,1255,122,1242,0.0503
2011,9,ירושלים,ירושלים,מטרופולין,250700,0.728968849,10379,1330,10299,0.0414
2011,9,ירושלים,מבשרת ציון,מועצה מקומית,11712,0.879120879,342,76,341,0.0292
